"id","person_id","email","password_hash","is_superadmin","is_locked","status","expired_at","created_at","updated_at","deleted_at","deleted_reason"
"a45e4b30-07c7-45c0-b24e-928380594620","921fe447-5730-47bb-b071-c518b1d75ad0","e2e_invite_1768017363790_ym9rh@teste.com",,"false","false","inativo",,"2026-01-10 03:56:04.477274+00","2026-01-10 03:56:04.477274+00",,
"a4d99562-27e1-4fc6-8794-81ca04db3f31","89154eee-dbbd-457f-9230-4ae9bfdc05f3","test_66f48386@test.local","$2b$12$xtGVVBfc0RMKgFBqkmozR.UfXrEutQAJrV6p6T1AhPFsKvwCZ9P8O","false","false","ativo",,"2026-01-08 19:57:26.596935+00","2026-01-08 19:57:26.596935+00",,
"a57d91aa-3022-4028-bb93-015e889e7424","f775eb1c-66af-4010-8c87-c966978b90b6","test_043d7913@test.local","$2b$12$iu07NAKJBOupIDBMD3oMLu5FPMvnMxlYPQAKd2JMxU3NHMz63b9Ba","false","false","ativo",,"2026-01-08 23:13:06.958237+00","2026-01-08 23:13:06.958237+00",,
"a60a5542-1511-4dec-a349-234ce3661644","d1334e7f-fa92-4eea-8509-c3c1037f5acb","test_5262acc0@test.local","$2b$12$qdoA9HzLpMb5r7DrL1TVw.Y4.BWTRoVOy0c4KuIJrBGrYoy7X3j/y","false","false","ativo",,"2026-01-08 19:57:28.90093+00","2026-01-08 19:57:28.90093+00",,
"a692ffaf-dac6-40cc-99d8-86aeb309c221","e17ae06c-8589-403c-86f8-d747014f440d","test_66c7992f@test.local","$2b$12$3lQR.EO0ZSb0YLE0Sr7DAOsseYd7Fo2S/sCc6GxX6Fvm3rcEM6tnm","false","false","ativo",,"2026-01-08 22:34:26.159482+00","2026-01-08 22:34:26.159482+00",,
"a7ac21ba-8a33-4b4a-9e1b-363a3d6b5b08","61e3297f-2cc3-4fa4-a0b1-c7346d11073b","test_e27a5d99@test.local","$2b$12$eCu6Wuothr8OJBQ80TMFfeCLsGFduU0J0A8SerERtoMKw/KBxWL.G","false","false","ativo",,"2026-01-08 23:43:00.481059+00","2026-01-08 23:43:00.481059+00",,
"a7e75b90-ed53-4b86-a7ca-57e5c73388e5","9c964dd5-e310-4a1f-b658-0c6e09f69f89","test_30fa0556@test.local","$2b$12$tKylrVoMCeAOFUx8sLnAUePQvSKKkD5YCoZ2behCtiJaHJTPal9dC","false","false","ativo",,"2026-01-08 21:12:37.139425+00","2026-01-08 21:12:37.139425+00",,
"a8655281-6d9a-47ef-9c0a-a219036dbc32","38c076fa-c7ba-4290-84c7-3a92ecb916ed","test_2e73cc80@test.local","$2b$12$CJZ1LacpYFYM19P4ZM1JROI.cUnmqJP6w.bcb6kDILccnK5weVFEe","false","false","ativo",,"2026-01-08 22:06:18.951003+00","2026-01-08 22:06:18.951003+00",,
"a8766ef1-2094-4995-ae15-7ab045bbddbf","2e637564-f2ef-4ac8-8a92-0665675dcdf5","test_54c6e6e1@test.local","$2b$12$Ud.hN8.qj1E4d.BMGcB3M.DNxhOZiz9VAKH2wjVzB6AAqNDYQC1eK","false","false","ativo",,"2026-01-08 23:52:45.109598+00","2026-01-08 23:52:45.109598+00",,
"a8a05078-443e-4233-864e-4cae1eec34bc","b6edf2b5-62f2-4203-a356-92ae61faaeef","test_a78a775a@test.local","$2b$12$oqY7TZX7GvFOnn5C6xa35uiEFmbrfOR3MzotreDIneTlRZ5EWqepC","false","false","ativo",,"2026-01-08 23:52:51.62157+00","2026-01-08 23:52:51.62157+00",,
"a9876826-1bd3-499a-b67b-238ffcbce507","dd0d2e19-1223-42b3-a5fb-b85ff6b89f98","test_40a3a82c@test.local","$2b$12$AoyRAf9UpYMDN9g7QfGNU.QUaD2IVC7pZiDAbmAcfUEXk5gzoN79u","false","false","ativo",,"2026-01-08 21:08:34.546154+00","2026-01-08 21:08:34.546154+00",,
"aac59845-eade-4d60-9606-e600a25099e1","cf572a1d-fe27-4d3e-8dce-e6bfa0edf69f","test_593232e8@test.local","$2b$12$B2OX9/igTmsYar8i6e0gXez8X7iWJ3kfhMCX0jCG6pptYnjVXqjLm","false","false","ativo",,"2026-01-08 21:32:37.154888+00","2026-01-08 21:32:37.154888+00",,
"aaca3dc9-8f05-4df0-8e6d-d385e55dd579","41e598d5-0a08-4028-ba9a-4b639a0eb864","e2e_invite_1768017892377_14ivh@teste.com",,"false","false","inativo",,"2026-01-10 04:04:54.163792+00","2026-01-10 04:04:54.163792+00",,
"abaf6ddd-d245-4f20-ab05-690c036805fa","260a39e9-6a19-40b8-90ef-1397226fcc6e","testes.handebol@gmail.com",,"false","false","inativo",,"2026-01-09 02:11:45.450349+00","2026-01-09 02:11:45.450349+00",,
"ac3e08ea-0792-4b84-a87f-a94ef86c224a","33493b2f-c8f1-497d-a044-355173421f35","test_4c30a089@test.local","$2b$12$VN4YsKUhNIgrsI3MoPEUm.ZCNWAS1fGzMJM6NnySOqj10Z3jW3ed2","false","false","ativo",,"2026-01-08 21:27:12.716013+00","2026-01-08 21:27:12.716013+00",,
"acb11255-6243-4a75-a613-2cda3f5ddb48","867d3d96-307f-4293-9a7b-4b9df2565efe","test_e0eb6725@test.local","$2b$12$IIRQvFJYK7owiD9tKAq9JukTsrTuil85WZLzEz5vGAX5wDDIbhYvi","false","false","ativo",,"2026-01-08 22:34:20.779825+00","2026-01-08 22:34:20.779825+00",,
"ae6907cf-5aa7-4d1b-9582-f5b12221a7fb","8199bb4a-85be-49bc-a3db-6c1903caa9f8","test_f7eef2d1@test.local","$2b$12$caCstMwoOJO7FOrer7KE4OH2UWuoP.txxJVuODlbWklKg8bp8ZRfe","false","false","ativo",,"2026-01-08 22:46:00.465399+00","2026-01-08 22:46:00.465399+00",,
"af5f8f07-33c8-491f-9c67-2e24fcf92e4b","130cb405-ee0a-47d7-84d8-19119d6b4879","test_bc8ae03a@test.local","$2b$12$dUQ6LZO9lfGM49EppSxPnuHknjgJZtqzYsMfsR/AT0IFOIvVMIgue","false","false","ativo",,"2026-01-08 21:27:19.071978+00","2026-01-08 21:27:19.071978+00",,
"af968d11-94c0-4e8c-bfc4-371c321da48a","e033d3e0-7cbe-4639-80cb-794938ca1806","test_46bac48b@test.local","$2b$12$BFaXvEFkrmfcZTD6JosOxe27k9Vvd.30qw9X8QIfJXZI6PIxtLOG2","false","false","ativo",,"2026-01-08 22:45:53.01748+00","2026-01-08 22:45:53.01748+00",,
"b076c794-e18e-4aaa-90cc-578aa1d36730","b3022536-eb71-4f23-a04c-bc3f5a93eb82","test_763630be@test.local","$2b$12$sOQCsTkru58MasckHW3FOOZEH8kEv/m9yZEywnKU6Hz6iQNmrJfKO","false","false","ativo",,"2026-01-08 20:50:47.74925+00","2026-01-08 20:50:47.74925+00",,
"b1a70e4c-38e7-4c1e-a96b-7bcc4020c25d","7aad62ac-3426-40bc-931b-8a9d18dbedbc","e2e_invite_1768017190647_wav98f@teste.com",,"false","false","inativo",,"2026-01-10 03:53:11.30254+00","2026-01-10 03:53:11.30254+00",,
"b1b962e1-d869-4a24-9a14-6cefdd4489fc","879f4659-3ccb-4083-a1b8-0277a3291a9e","test_1c4d3046@test.local","$2b$12$fOO9.D58h6E0K7hbiBhR/Oso7Z4opS8M5ITAFwiU/eJjH3w0TkMNC","false","false","ativo",,"2026-01-08 21:27:39.787908+00","2026-01-08 21:27:39.787908+00",,
"b1f536ec-a40f-4e84-8d20-d54d81192df9","6c385520-d4b3-4faf-a28b-75bba966f2cb","test_84a4ee53@test.local","$2b$12$FFjCU6KY2Oo2G2qVv1zPge.hngtQr9bIopIEjs2YchsdIcWFJUfW2","false","false","ativo",,"2026-01-08 23:13:14.342349+00","2026-01-08 23:13:14.342349+00",,
"b3b47f6a-ea98-40c8-aa8d-ad3c02e54d7c","eef00d37-bb52-436b-88fb-be30e8fc2d1e","test_233cea8c@test.local","$2b$12$XEW5rCLPMB5mmCD0J.zKtu1.QnR8vX7gpwC004Yd5K3W9Bceg78Li","false","false","ativo",,"2026-01-08 21:24:00.862163+00","2026-01-08 21:24:00.862163+00",,
"b4153379-6c39-4ab1-b3a1-56f851143baf","a66cf70a-47cc-4769-b5c7-41eeab2986dd","test_7e7468ea@test.local","$2b$12$AYBXnmz3n.aTC6BNKTBtnOCCWmBnCXICKBQTDIFLCHqZzkBfH0K6a","false","false","ativo",,"2026-01-08 22:34:45.763348+00","2026-01-08 22:34:45.763348+00",,
"b4252180-78e1-4661-8f01-b0ce571e3e93","fafad3bd-86ff-483e-a66f-e25607d1dc86","test_45099584@test.local","$2b$12$8xDKMrNpDya7i/roUC3pn.W0/B37eSEErJSKNtvdomZKJ0RRTLwS2","false","false","ativo",,"2026-01-08 21:31:00.0459+00","2026-01-08 21:31:00.0459+00",,
"b433b453-3774-4772-a88b-970847d8bb64","60c6b2a6-292e-403c-ba9d-e3a6af148ac5","test_ecd2237c@test.local","$2b$12$n0JT7fA3m/YKMNUZ.2TDL.ttuwJk2HW8wLnixLkqGFHfXx8ARbxKi","false","false","ativo",,"2026-01-08 21:32:13.358153+00","2026-01-08 21:32:13.358153+00",,
"b5198fba-688a-44aa-b90c-8aa5c3edbba8","350a297c-85ee-46f6-9386-a1371234bc37","test_a965010c@test.local","$2b$12$q1dZfKymU/qH7vlkPqnqZ.epw8uedUu/S3oSvCrWmAzgJbFiACytu","false","false","ativo",,"2026-01-08 22:21:18.135519+00","2026-01-08 22:21:18.135519+00",,
"b739b5e3-2395-41fe-8f17-3ae8b6bf0c23","885df07a-d660-4eea-b310-2c651d6749c8","test_974e1b16@test.local","$2b$12$HwzX.Q.SKPWK8JKR/8PtV.Yrsaag9GLC1FaqbvqxhkDznZgHc1xq6","false","false","ativo",,"2026-01-08 21:30:09.407303+00","2026-01-08 21:30:09.407303+00",,
"b88eb01b-550a-41f8-891f-2f3dcb865421","6d8201e8-8e50-48e5-adfa-3ec58984df5d","test_8812de09@test.local","$2b$12$c7vERjWjOqg5Q70qrZFgnOBXbDvaMoJj8DKK7qURHV1/XR6NUxGyq","false","false","ativo",,"2026-01-08 23:42:55.397721+00","2026-01-08 23:42:55.397721+00",,
"b90fddba-f161-4dde-819c-dfffebeba963","d64f562f-ebd6-4a29-a00e-ba4158b2c901","test_6ce39246@test.local","$2b$12$vPG.tvpVMGDNTltRxmYsUe12aHoyOxvNy6G28A41CLlckyM.Vmayq","false","false","ativo",,"2026-01-08 22:00:18.497312+00","2026-01-08 22:00:18.497312+00",,
"ba5369f2-d083-49d9-a542-0571788294fb","4b2786f7-aaf7-44bc-a42c-0b7c31f30192","test_bb6cb5dd@test.local","$2b$12$JlwSlHfJ35BsMeyk8cLtYuLHO3wbiIi42oy2SnkxEcM3z9cAnMgf2","false","false","ativo",,"2026-01-08 19:57:04.016126+00","2026-01-08 19:57:04.016126+00",,
"ba5529d5-dcd4-4455-9823-77575899797d","8f4f3336-5d0f-455a-a384-d80240a15a86","test_dfdd4800@test.local","$2b$12$NAdTkAQRr4nqvdoAtqFw3u6mtgr9/r6rGQn8faFWxDgbXki5nwvoC","false","false","ativo",,"2026-01-08 22:21:10.707515+00","2026-01-08 22:21:10.707515+00",,
"bc7def4f-71ea-4baf-8458-c29e62f8da61","cb90ba59-2d87-4815-b1ad-b7c4396c915e","test_422b9e4c@test.local","$2b$12$tDqbzok.mIOmD2lSrHnQaeTSgUeZ61UjWRrN/2wypN5kh9v3OZD..","false","false","ativo",,"2026-01-08 22:21:13.031422+00","2026-01-08 22:21:13.031422+00",,
"bc816b99-dab4-454e-bc98-f8618757fb3e","0b2072ba-3f44-4f9c-a261-36e01d17338e","e2e_invite_1768016780837_k0c0k@teste.com",,"false","false","inativo",,"2026-01-10 03:46:21.531454+00","2026-01-10 03:46:21.531454+00",,
"bcc6e639-ec2c-4380-beb3-4721c50af748","478fb7bb-511e-4761-8afc-3aa2b8d48d03","e2e_invite_1768017873698_f8hq2v@teste.com",,"false","false","inativo",,"2026-01-10 04:04:34.30852+00","2026-01-10 04:04:34.30852+00",,
"bd1092f5-ab7b-4aa7-9628-d55d4487d82c","bc45d69e-502b-4870-a97e-4b03c0a2ea43","test_376ce6a6@test.local","$2b$12$Y0Ona/AVJ21m306TCULji.bhCVPe9PyYPjuqQLUU3pxQUWLz7dROO","false","false","ativo",,"2026-01-08 22:34:17.255443+00","2026-01-08 22:34:17.255443+00",,
"bd4378a4-784f-4935-ab14-f6398373d218","88e429f0-0806-481a-b0b6-f79fbed14d62","test_3ccc1264@test.local","$2b$12$EJsEczAmmUZRj3MdneS5rO.0zhDGJ6ux2OYNTfZNRMr3lZNQJxidG","false","false","ativo",,"2026-01-08 21:23:27.024029+00","2026-01-08 21:23:27.024029+00",,
"bd48d032-e250-4b41-a89a-e6b3e6070bd2","3ed73fcf-3658-489a-a06d-f8b821717c8f","test_191a5d6e@test.local","$2b$12$mTNNnZ/LJ0i7pccBCyPW.uHj..5JPxzhRi47PQnXLkhfQr6V.ucl2","false","false","ativo",,"2026-01-08 21:21:47.330615+00","2026-01-08 21:21:47.330615+00",,
"be38abff-28a9-4c0e-bc29-941907ed5c2c","eaa36151-7b55-41f6-9cd7-5e80e813b236","test_04c5bf08@test.local","$2b$12$kknnDgdy9MCPGXPkfZikl.iwBmjkl9co4d41qfPei6HP/RXQLgxzu","false","false","ativo",,"2026-01-08 19:59:36.168679+00","2026-01-08 19:59:36.168679+00",,
"be7f7fb8-119b-4f7d-b211-d3adc300ad26","9dadadb4-02c5-44d5-b24c-0a345b567912","test_ab7c065d@test.local","$2b$12$Q789Ka41hSy8N2VjM2asEOkGhSHbawnghY626ic1COyXejr/TZf/2","false","false","ativo",,"2026-01-08 22:06:31.49201+00","2026-01-08 22:06:31.49201+00",,
"bf3af831-0b05-44c0-ac90-3abfd69dec1b","615a9d2e-004d-47cb-82fd-73de808772c7","test_5f59559d@test.local","$2b$12$l77KH0clie/aPW5aSKmKi.sLR0LMJDgXJMhrGa1oTTd.575phttX.","false","false","ativo",,"2026-01-08 20:51:12.826545+00","2026-01-08 20:51:12.826545+00",,
"bf56e744-e4e7-4259-80c9-717f9b40f171","31110f02-d107-48db-8d66-3b1208c09ca2","test_f127877e@test.local","$2b$12$fgOSbbbnMWtOqyLXnXMGI.QjFaaEyyanH3NcKt3Fg074j2f8ja8YG","false","false","ativo",,"2026-01-08 19:59:05.69315+00","2026-01-08 19:59:05.69315+00",,
"bf94f9d8-d7d2-44ec-80f4-472f08c2bd28","942290cc-2c3e-428c-8b01-89e29f302d6c","test_66ad6825@test.local","$2b$12$ZSYPfRv1lvWBGrOInqJH6u/pCjTULuh4RpvJCDHtxchDIj3T50WRC","false","false","ativo",,"2026-01-08 22:46:20.51732+00","2026-01-08 22:46:20.51732+00",,
"c02a9520-70d9-41ea-86e2-a69205fbff35","1abb2121-ed2b-40fc-a42d-1472e5961be7","test_eeffd17b@test.local","$2b$12$.f2GcNmjf2JhmAYCDqjeFuI0gOzl6drsChTAFc8UR8L/njeuGapwu","false","false","ativo",,"2026-01-08 21:12:33.89554+00","2026-01-08 21:12:33.89554+00",,
"c03258d1-6390-4780-996e-54a1cd3d8df9","93bbc9f7-1d7a-42c3-a382-718e924cd183","test_7953f91f@test.local","$2b$12$1gwhHpEtCQzRoa/MBt.dO.kMsHgnvZfHznfzbjQ9DdpvAhMM00vSK","false","false","ativo",,"2026-01-08 22:21:30.179639+00","2026-01-08 22:21:30.179639+00",,
"c11a7f0b-b828-4768-a39b-01a35fb4ef9a","9721d1a6-40a9-419a-bfa9-9f1e27269b7e","test_eb0156b9@test.local","$2b$12$VZqHLCFTAX0ATlDJ5KpJhu2Cj7eyOOKHjHstsB98uCPjyhqWE7/b6","false","false","ativo",,"2026-01-08 20:50:41.281357+00","2026-01-08 20:50:41.281357+00",,
"c1dce78e-f1b2-4f10-bf1d-e176872b18e1","0259afd5-6bf4-41b0-b7ba-aafc3031836e","e2e_invite_1768016478947_wx0aq@teste.com",,"false","false","inativo",,"2026-01-10 03:41:19.549131+00","2026-01-10 03:41:19.549131+00",,
"c2386748-39b0-447f-94ac-58c17dc09d83","1f16db9a-7110-4bc9-9c16-26ca06f65bec","test_f24e7841@test.local","$2b$12$UXloodyEQAICl5TKmR6n2.HhzycHcEaM6n0YQFast8/Jo8uAgT5jO","false","false","ativo",,"2026-01-08 21:23:58.47165+00","2026-01-08 21:23:58.47165+00",,
"c263d542-ebe0-463f-bbdf-4b1cfac0b2c4","81f19f38-7bbf-481f-bd91-649006a5f0a4","test_314c2a2b@test.local","$2b$12$TexN02sGTK0gPz/baJJKT.yxBSvQGRZMUi2dJbhk0VMWtGSdQ7GS.","false","false","ativo",,"2026-01-08 21:27:15.875876+00","2026-01-08 21:27:15.875876+00",,
"c2b81cf8-9237-47d8-99db-0bfcdd26f92e","b3e1967e-d378-4714-bec9-78537b8597d0","test_a139b0bf@test.local","$2b$12$kMO0U1CoFBplHJLZyj/Pj.y/P5XKbKR.ZQ7bFgT8HYmFmd5hWAqVe","false","false","ativo",,"2026-01-08 20:50:44.505303+00","2026-01-08 20:50:44.505303+00",,
"c2e5818b-1867-42e6-a8f2-d8f3860b11ef","f855ab71-7e9e-4f4d-a14a-71fbcf487fa6","davi.sermenho@gmail.com","$2b$12$z22nc971SWEnxcJZ5AInK.fcnv23jF5Ad5HOqwZRwuTtwOwt5TlC6","false","false","ativo",,"2026-01-02 06:42:33.403333+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"c38f2db4-5226-4629-bbdd-30ff5ad416e2","029242d2-6488-4035-84dc-1f6007fd6df8","test_71eb1c6d@test.local","$2b$12$c3PowLEJ.wiUu4QviySpUuHYgrhuneGwdFeQ3FOdPurllcqpU5AdW","false","false","ativo",,"2026-01-08 22:06:36.144126+00","2026-01-08 22:06:36.144126+00",,
"c41bdc8e-d05f-4010-ae33-263f434f2511","180dda20-bfe1-4371-81d6-61a81e8529c9","e2e_invite_1768015840886_5uchgo@teste.com",,"false","false","inativo",,"2026-01-10 03:30:41.619188+00","2026-01-10 03:30:41.619188+00",,
"c5009f1a-17bd-4502-96fd-243c451aa64e","03b96998-8258-4b83-9d6e-97df39681013","e2e_invite_1768016886903_rwhbkvn@teste.com",,"false","false","inativo",,"2026-01-10 03:48:07.482113+00","2026-01-10 03:48:07.482113+00",,
"c5054087-2055-4225-8ab2-d2248263bfb8","1b6f162f-3cf0-4fa6-928c-222a7759f0f0","test_27b943f9@test.local","$2b$12$94P2gxPBghVLHT3Sn68KnediFvSTzwXwOmr5p5PODM5iiLvahwyFO","false","false","ativo",,"2026-01-08 22:06:38.543866+00","2026-01-08 22:06:38.543866+00",,
"c732f388-1f06-4a03-b6db-f6b2016135d7","ff5d4d78-ff71-48b5-b2f8-100c2340bfce","e2e_invite_1768016135348_incbfk@teste.com",,"false","false","inativo",,"2026-01-10 03:35:35.953555+00","2026-01-10 03:35:35.953555+00",,
"c76fc040-020c-439c-bad6-16fffae679a2","6134f5d7-9f95-4693-978a-a3572a7bde87","test_87355589@test.local","$2b$12$72pGfAp2JYfc2LHlEkrX0.RzXcAVvqyn77VgIBgMOeZjOTmt9Bw3q","false","false","ativo",,"2026-01-08 21:30:22.315263+00","2026-01-08 21:30:22.315263+00",,
"c7c41cdb-4ec1-477e-8aca-05bab8fe629b","ceaf3ae7-12be-42a4-b600-291bd5f3c2b3","test_38399dfc@test.local","$2b$12$w4dMHf2vC5KJ.Kh32oDXHOugWsvn7U2kVuYVe6q1exS3.SNILhFsi","false","false","ativo",,"2026-01-08 22:46:13.925356+00","2026-01-08 22:46:13.925356+00",,
"c884a8de-9380-4ba5-8db2-c110927815b5","c380b9b0-689c-4924-b37e-24503eece6a9","test_317b1e63@test.local","$2b$12$hc32BeRzF/Q/F0AQsdp0P.uV2IgBssWbD0H1xshnVhcbQH3e7g7RC","false","false","ativo",,"2026-01-08 21:23:53.298557+00","2026-01-08 21:23:53.298557+00",,
"c9e8c69e-f92e-48f1-baa2-a71fbeaee160","52a84922-09a9-40f2-aab6-47753d7957da","test_182f8940@test.local","$2b$12$.NnB0VkJSXZ2xPgTlk/jv.Kho4UgGnbAmXFKDiHwzX5zkECkiB5T6","false","false","ativo",,"2026-01-08 22:11:03.997344+00","2026-01-08 22:11:03.997344+00",,
"cab7d019-dc5e-4468-86ea-910e7fd225e8","d3115ebf-ee49-46b8-a485-00ee15ec2fb3","test_1290a91e@test.local","$2b$12$uuptLLcoGuoDhUHvOoy5gelxU0vtySc7GlaRNwfw1tOabxmlooNUG","false","false","ativo",,"2026-01-08 22:46:17.213426+00","2026-01-08 22:46:17.213426+00",,
"cb21eadd-2945-45bf-a5ce-74944b3c2b4e","8f986871-23d4-4aef-b8a7-115b6eb36d04","test_726db493@test.local","$2b$12$EFH61H/7FcprNnFADrCpyec40nl9KXsiW5jaCFvOEGDM.1mb.L.LW","false","false","ativo",,"2026-01-08 23:53:12.881713+00","2026-01-08 23:53:12.881713+00",,
"cb66b0c4-cb50-4684-8628-204d10c92423","dbc9ff4c-e635-4c9d-89b5-ada3f1f2570e","test_f35f5604@test.local","$2b$12$tpe68v5jHYvgunIPsnbLY.4AhfTL3qSUHOYXBIvWxDnXRn08tVTcu","false","false","ativo",,"2026-01-08 21:12:55.322366+00","2026-01-08 21:12:55.322366+00",,
"cbdb25d8-2feb-44b7-9675-0567a306238f","d8c9025b-6bc2-4f08-b336-f422861c8065","stats.test.1767938398834@example.com",,"false","false","inativo",,"2026-01-09 05:59:59.062832+00","2026-01-09 05:59:59.062832+00",,
"cd09ba7a-f5c0-4604-b34e-c25ff1916fd4","1ebb23e1-0bfe-443b-aa0a-741310fa1734","test_0c33559f@test.local","$2b$12$S.zAJo0SL64XeVoIfhM9venU6AU5ezMJ5cvIbpq6LWLJUVrm0Xb4a","false","false","ativo",,"2026-01-08 23:43:14.265172+00","2026-01-08 23:43:14.265172+00",,
"cd950a9f-3024-48da-9f62-b51716285b84","283af5a7-6b26-430d-8804-fd4759cff3f8","test_d4df15c6@test.local","$2b$12$q6jXa3ZVKb4qsy8td2TRu.l.HXRg8C6j9aFD6RR6IahimrGrpNHL6","false","false","ativo",,"2026-01-08 22:21:23.271389+00","2026-01-08 22:21:23.271389+00",,
"cdc40d5a-0148-4ae4-a500-1bdd3dba7efd","cc16c1d3-a903-4b66-970b-e3630172d978","test_96f8a2fa@test.local","$2b$12$zEx.ClAhZtqo6PlGiJ3riOmYd0JWAzHNCK7U5h9Z8Co37/6dKVvJ2","false","false","ativo",,"2026-01-08 20:16:30.236671+00","2026-01-08 20:16:30.236671+00",,
"cecae613-8ddd-4713-8531-7568eeca52fe","c313df97-b7c8-427e-8b2e-3fa8c3c3869d","test_1a0a2d77@test.local","$2b$12$JvyKlcvceYQDcDTJSRhjtOtnr/FsyA.Lx12uxj6c7fuktGhMqcmsS","false","false","ativo",,"2026-01-08 21:22:06.238091+00","2026-01-08 21:22:06.238091+00",,
"cf0e9b1f-450d-46ca-b955-d60f3073b4db","afdb6d2e-1e6f-4dbe-9584-367026e005a5","test_abe45dcf@test.local","$2b$12$.kVc1cX8/UEPuNXPWcd2ouPeewlJ3DC/8yn4Cv7GsrjrxIoYl2XSK","false","false","ativo",,"2026-01-08 22:21:04.679662+00","2026-01-08 22:21:04.679662+00",,
"cf101aac-40e9-4ebe-ae2c-56924e9d6a19","07d7fcc0-2fb8-46cf-ad99-ed7799a17055","test_1ee1a1df@test.local","$2b$12$A4Wi3Y76hQC4H4lzSIU9fOzrpnglCV7EYmeA7YedniU9lZNCytD8C","false","false","ativo",,"2026-01-08 20:16:37.184558+00","2026-01-08 20:16:37.184558+00",,
"cf65cae4-33d1-4c50-85d1-313b1056f539","ef97c0ec-1cf7-4662-9d06-e92ccc0299ea","test_affff40b@test.local","$2b$12$hOgGEUfx383o2VRRgwUDme9/jlOdCEnzumfS25W2aH9NBRsLEs9vm","false","false","ativo",,"2026-01-08 20:51:22.335158+00","2026-01-08 20:51:22.335158+00",,
"d1736457-4a69-47d0-99d5-4a9cea8301c4","1b097c69-bf3e-4e6b-b76c-a700f7a02d85","e2e_invite_1768015830490_44h2ui@teste.com",,"false","false","inativo",,"2026-01-10 03:30:32.075682+00","2026-01-10 03:30:32.075682+00",,
"d22d29aa-5c17-4d33-b852-261f007aa51c","7788b0c9-d517-4319-89a7-e0c2fe6b6789","remove.1767959517173@example.com",,"false","false","inativo",,"2026-01-09 11:52:00.37614+00","2026-01-09 11:52:00.37614+00",,
"d25add9a-d050-4437-9cf4-023d42d4b944","a1dce1f7-15ed-4547-b102-0b658c00344d","test_d65056aa@test.local","$2b$12$uGO6.mIsrf2FFl.AOVjYFe7IyXExe.b6zRARjQd243dtc0s.1Dc32","false","false","ativo",,"2026-01-08 23:24:58.990202+00","2026-01-08 23:24:58.990202+00",,
"d2c4cb88-aabf-4d57-97a8-169d6d5e8537","6d066ce3-9f02-4fcc-84b4-0f32fdd6d550","test_bfa796d6@test.local","$2b$12$kizdImtXRdIJ7gpxqn6./.a3WAjyl7eOdsKb7fNkBxrNWJCXgoa0q","false","false","ativo",,"2026-01-08 22:45:58.124249+00","2026-01-08 22:45:58.124249+00",,
"d2fb0bc0-099d-482a-b381-ba9713939335","490da521-7a0b-442f-bb5c-9a7498581d21","test_51f18445@test.local","$2b$12$tPoTsRH0zca7seLs160hGOyYn8feTNukLeLxE.sLLsXnD84u9Kydi","false","false","ativo",,"2026-01-08 20:53:42.57065+00","2026-01-08 20:53:42.57065+00",,
"d303fdbb-c95c-4c0c-8c17-a3b2cc91a1d4","4323bf1e-b4c5-4f2d-a6f1-ab0757d8df33","test_2459c424@test.local","$2b$12$YoxkKiVHAoYyjXlLKcqOkOwKTcyNStcB1GRFYTBqeXmbtpPY4SXhe","false","false","ativo",,"2026-01-08 20:53:50.862739+00","2026-01-08 20:53:50.862739+00",,
"d44ec1ca-a3c0-43a7-997e-f0e2a9f2ef18","a2a79be1-7912-4007-8e20-bd91076f5b2c","test_8b0c987b@test.local","$2b$12$vD.aHhKseLP5ExV2HQ3ZoepS6V2HBaasUjz8wmIKeM8iNs9sgdY0y","false","false","ativo",,"2026-01-08 21:32:29.570888+00","2026-01-08 21:32:29.570888+00",,
"d45dc682-8f9e-42a0-8538-597e56ff8b4e","0708c058-8718-4497-990d-b8180f412315","verify.1767959495329@example.com",,"false","false","inativo",,"2026-01-09 11:51:36.99289+00","2026-01-09 11:51:36.99289+00",,
"d559e887-4448-48c7-b624-5fac75d0308a","1f66f484-4a5d-4b0e-8bc7-ae9f8c988b90","test_d7f949bc@test.local","$2b$12$PaHHJz.1sVKo26wAf7aTEOhVNcUM1e6p.OMFUg6dAfpcspmSOVRPC","false","false","ativo",,"2026-01-08 23:13:19.418205+00","2026-01-08 23:13:19.418205+00",,
"d57dcbbf-81aa-4409-99ff-bd19494a0a01","a8c4964d-962e-43b5-b3e7-7b6042bfcfa9","test_ed60d522@test.local","$2b$12$V3Nfg9P4CpRCl4kxkZnFjOMJSmhuwbB.7Qt4b9EqsbTk/hidHiQne","false","false","ativo",,"2026-01-08 22:34:06.799287+00","2026-01-08 22:34:06.799287+00",,
"d5e26e9f-edf3-4840-80bd-8f248f4a88cf","91654e36-4a0a-4ee2-b135-f4c9e14c45f1","test_70e0f477@test.local","$2b$12$zbSnwElLCqN5m3MkPxCBOOl55RMXshkd9TxoXu.4iDqloebe6c9Ku","false","false","ativo",,"2026-01-08 21:59:55.50368+00","2026-01-08 21:59:55.50368+00",,
"d5f26855-c6ef-4f97-957a-ba9ee61e14db","26be2f4b-f622-4074-b85a-44d0b42b05a0","test_060ec791@test.local","$2b$12$V5jr7KEXS6CmJZtBHtzEPO25OsbYueEASmPAm2sxRdbLEiOPrX3r.","false","false","ativo",,"2026-01-08 20:53:39.335381+00","2026-01-08 20:53:39.335381+00",,
