"id","full_name","birth_date","created_at","updated_at","deleted_at","deleted_reason","first_name","last_name","gender","nationality","notes"
"eed14b74-9b2a-45f5-8f9b-6aa1f23e22cd","Test User b310ccc9","1990-01-01","2026-01-08 21:08:00.360484+00","2026-01-08 21:08:00.360484+00",,,"Test","Userb310ccc9","masculino","brasileira",
"eed909dc-f6a4-452b-b99e-d3ee685d829a","Test User d9d4ea26","1990-01-01","2026-01-08 21:32:42.294984+00","2026-01-08 21:32:42.294984+00",,,"Test","Userd9d4ea26","masculino","brasileira",
"eef00d37-bb52-436b-88fb-be30e8fc2d1e","Test User 233cea8c","1990-01-01","2026-01-08 21:24:00.862163+00","2026-01-08 21:24:00.862163+00",,,"Test","User233cea8c","masculino","brasileira",
"ef97c0ec-1cf7-4662-9d06-e92ccc0299ea","Test User affff40b","1990-01-01","2026-01-08 20:51:22.335158+00","2026-01-08 20:51:22.335158+00",,,"Test","Useraffff40b","masculino","brasileira",
"f02e6fc0-ee34-4291-aa0d-049bc3dac67c","Test User a0cfbf7c","1990-01-01","2026-01-08 20:53:33.039549+00","2026-01-08 20:53:33.039549+00",,,"Test","Usera0cfbf7c","masculino","brasileira",
"f120a958-9ca0-43af-90a9-c43dd5343551","Test User 3acb5769","1990-01-01","2026-01-08 21:30:14.596209+00","2026-01-08 21:30:14.596209+00",,,"Test","User3acb5769","masculino","brasileira",
"f305b2a7-a211-42da-a3aa-58371d8a691b","Test User 5f3c168b","1990-01-01","2026-01-08 20:16:58.310073+00","2026-01-08 20:16:58.310073+00",,,"Test","User5f3c168b","masculino","brasileira",
"f5e5ba4e-a3e5-479c-99be-972f527c46c5","Test User 49ad3f96","1990-01-01","2026-01-08 23:25:35.927812+00","2026-01-08 23:25:35.927812+00",,,"Test","User49ad3f96","masculino","brasileira",
"f6110fc0-786f-459f-9691-e82194a49d81","E2E_Invite_1768017132431_Zlaxg5","2026-01-10","2026-01-10 03:52:13.052243+00","2026-01-10 03:52:13.052243+00",,,"E2E_Invite_1768017132431_Zlaxg5","","feminino","brasileira",
"f616557e-d581-4a7f-a47a-95ded5a7a1db","Test User 4cb3ad57","1990-01-01","2026-01-08 20:51:00.225737+00","2026-01-08 20:51:00.225737+00",,,"Test","User4cb3ad57","masculino","brasileira",
"f62d5ca7-1ec6-4940-8d72-51bfae0b8078","Test User 045f97d0","1990-01-01","2026-01-08 23:53:00.809525+00","2026-01-08 23:53:00.809525+00",,,"Test","User045f97d0","masculino","brasileira",
"f63b1227-40b2-4ee8-ac19-9e1e5f4622e0","Test User 954bebe1","1990-01-01","2026-01-08 23:42:41.421767+00","2026-01-08 23:42:41.421767+00",,,"Test","User954bebe1","masculino","brasileira",
"f775eb1c-66af-4010-8c87-c966978b90b6","Test User 043d7913","1990-01-01","2026-01-08 23:13:06.958237+00","2026-01-08 23:13:06.958237+00",,,"Test","User043d7913","masculino","brasileira",
"f7a421c1-6f24-4889-ac09-f2e06f80c0f7","Test User 9a48d98b","1990-01-01","2026-01-08 21:27:37.471858+00","2026-01-08 21:27:37.471858+00",,,"Test","User9a48d98b","masculino","brasileira",
"f7c5ee05-9504-4f66-bd23-2dc6ce43954f","Test User b7221044","1990-01-01","2026-01-08 21:08:06.87773+00","2026-01-08 21:08:06.87773+00",,,"Test","Userb7221044","masculino","brasileira",
"f855ab71-7e9e-4f4d-a14a-71fbcf487fa6","DAVI NASCIMENTO","1987-07-28","2026-01-02 06:42:33.403333+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","DAVI","NASCIMENTO","masculino","Brasil",""
"f8e269b2-28d6-42e2-b511-e1478d917535","Test User a4b4246d","1990-01-01","2026-01-08 23:25:02.350258+00","2026-01-08 23:25:02.350258+00",,,"Test","Usera4b4246d","masculino","brasileira",
"f9743cda-2e9c-4ec2-af64-c558f5296705","Test User 0e56fd18","1990-01-01","2026-01-08 21:32:46.962947+00","2026-01-08 21:32:46.962947+00",,,"Test","User0e56fd18","masculino","brasileira",
"f9869292-bb15-408b-9282-0fb91d2fb8f1","Test User 78cd70b1","1990-01-01","2026-01-08 20:51:15.149382+00","2026-01-08 20:51:15.149382+00",,,"Test","User78cd70b1","masculino","brasileira",
"fa333b9c-dc4a-41e4-8b47-7ff957575a05","Test User dff73d92","1990-01-01","2026-01-08 19:59:02.512779+00","2026-01-08 19:59:02.512779+00",,,"Test","Userdff73d92","masculino","brasileira",
"fa6247e8-278b-4a7c-8a84-38a833385bc5","Teste Atleta Backend","2010-01-15","2025-12-31 00:07:39.541193+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Teste","Atleta Backend",,"brasileira",
"fae1db39-26da-43d6-a2ce-d4cf04fda48a","Test User da545c21","1990-01-01","2026-01-08 20:53:48.523136+00","2026-01-08 20:53:48.523136+00",,,"Test","Userda545c21","masculino","brasileira",
"fafad3bd-86ff-483e-a66f-e25607d1dc86","Test User 45099584","1990-01-01","2026-01-08 21:31:00.0459+00","2026-01-08 21:31:00.0459+00",,,"Test","User45099584","masculino","brasileira",
"fb0aeaa2-1551-44cd-a9bd-bdecfb09db91","Test User 5dfd43c8","1990-01-01","2026-01-08 23:53:25.914028+00","2026-01-08 23:53:25.914028+00",,,"Test","User5dfd43c8","masculino","brasileira",
"fbb24c43-b221-48ad-9e16-686d65c08e10","Test User fc89b9f6","1990-01-01","2026-01-08 21:32:44.611136+00","2026-01-08 21:32:44.611136+00",,,"Test","Userfc89b9f6","masculino","brasileira",
"fc358e60-e301-45cc-847c-47a0399f6eaa","Test User ea9a64c5","1990-01-01","2026-01-08 21:31:33.361702+00","2026-01-08 21:31:33.361702+00",,,"Test","Userea9a64c5","masculino","brasileira",
"fc572e06-4d19-4b32-8540-9010208f9b2a","Test User 81ca0b15","1990-01-01","2026-01-08 23:52:41.862065+00","2026-01-08 23:52:41.862065+00",,,"Test","User81ca0b15","masculino","brasileira",
"fd0ade44-5a48-45fb-8ba4-4dd308ab0cf0","Test User 1dbd0d2c","1990-01-01","2026-01-08 23:52:48.397543+00","2026-01-08 23:52:48.397543+00",,,"Test","User1dbd0d2c","masculino","brasileira",
"fdfc7315-685f-48da-a076-9de98fcd5235","Test User 322a67d7","1990-01-01","2026-01-08 21:32:10.170461+00","2026-01-08 21:32:10.170461+00",,,"Test","User322a67d7","masculino","brasileira",
"ff06bc6c-c8d4-4ff8-b62a-86c6581b29d1","Test User d0443501","1990-01-01","2026-01-08 22:20:51.608278+00","2026-01-08 22:20:51.608278+00",,,"Test","Userd0443501","masculino","brasileira",
"ff5d4d78-ff71-48b5-b2f8-100c2340bfce","E2E_Invite_1768016135348_Incbfk","2026-01-10","2026-01-10 03:35:35.953555+00","2026-01-10 03:35:35.953555+00",,,"E2E_Invite_1768016135348_Incbfk","","feminino","brasileira",
"ff5e7fc7-415a-4b00-9cca-1cf767c16735","Pendente.Teste.221241","2026-01-07","2026-01-07 01:12:48.116735+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Pendente.Teste.221241","","feminino","brasileira",
